,token_id,type,height,segments,spectrum,color_spread,steps_between,color_direction
8565,8565,Slinky,3,16,Normal,5,50,Forward
8566,8566,Normal,3,18,Normal,10,200,Forward
8567,8567,Ribbed,3,17,Normal,15,200,Forward
8568,8568,Normal,3,19,Normal,23,200,Forward
8569,8569,Normal,3,18,Normal,41,200,Reverse
8570,8570,Slinky,3,17,Normal,32,50,Reverse
8571,8571,Normal,3,14,Normal,38,200,Forward
8572,8572,Normal,3,16,HyperRainbow,0.5,200,Forward
8573,8573,Normal,3,15,Normal,8,200,Forward
8574,8574,Normal,3,14,Normal,9,200,Forward
8575,8575,Normal,3,17,Normal,6,200,Reverse
8576,8576,Normal,3,18,Normal,17,200,Reverse
8577,8577,Bold,3,19,Normal,8,200,Reverse
8578,8578,Normal,3,17,Normal,47,200,Forward
8579,8579,Normal,3,16,Normal,31,200,Forward
8580,8580,Normal,3,12,Normal,19,200,Forward
8581,8581,Normal,3,18,Normal,38,200,Forward
8582,8582,Normal,3,16,Normal,45,200,Forward
8583,8583,Slinky,3,19,Normal,8,50,Forward
8584,8584,Ribbed,3,13,Normal,42,200,Forward
8585,8585,Normal,3,19,Normal,28,200,Forward
8586,8586,Bold,3,18,Normal,11,200,Forward
8587,8587,Normal,3,16,Normal,8,200,Forward
8588,8588,Slinky,3,17,Normal,30,50,Forward
8589,8589,Pipe,3,18,Normal,16,50,Forward
8590,8590,Slinky,3,12,Normal,26,50,Reverse
8591,8591,Normal,3,17,Normal,40,200,Reverse
8592,8592,Fuzzy,3,12,Normal,11,1000,Reverse
8593,8593,Ribbed,3,17,Normal,28,200,Forward
8594,8594,Normal,3,15,Normal,41,200,Reverse
8595,8595,Pipe,3,18,Normal,25,50,Forward
8596,8596,Normal,3,13,Normal,12,200,Reverse
8597,8597,Slinky,3,17,Normal,12,50,Reverse
8598,8598,Normal,3,12,Normal,45,200,Forward
8599,8599,Ribbed,3,12,Normal,18,200,Forward
8600,8600,Slinky,3,13,Normal,31,50,Reverse
8601,8601,Bold,3,19,Normal,27,200,Reverse
8602,8602,Ribbed,3,17,Normal,21,200,Forward
8603,8603,Ribbed,3,16,Normal,44,200,Forward
8604,8604,Bold,3,16,Normal,40,200,Forward
8605,8605,Fuzzy,3,17,Normal,27,1000,Reverse
8606,8606,Normal,3,17,Normal,14,200,Reverse
8607,8607,Normal,3,18,Normal,36,200,Reverse
8608,8608,Fuzzy,3,13,Normal,21,1000,Reverse
8609,8609,Normal,3,16,Normal,7,200,Reverse
8610,8610,Normal,3,13,Normal,45,200,Forward
8611,8611,Normal,3,16,Normal,7,200,Reverse
8612,8612,Normal,3,19,Normal,10,200,Forward
8613,8613,Normal,3,18,Normal,45,200,Forward
8614,8614,Normal,3,13,Normal,38,200,Reverse
8615,8615,Normal,3,12,Normal,16,200,Forward
8616,8616,Slinky,3,18,Normal,16,50,Reverse
8617,8617,Normal,3,12,Normal,47,200,Reverse
8618,8618,Normal,3,19,Normal,26,200,Reverse
8619,8619,Normal,3,15,Normal,39,200,Reverse
8620,8620,Fuzzy,3,18,Normal,19,1000,Reverse
8621,8621,Normal,3,18,Normal,33,200,Reverse
8622,8622,Bold,3,18,Normal,46,200,Reverse
8623,8623,Normal,3,13,Normal,41,200,Forward
8624,8624,Normal,3,17,Normal,46,200,Reverse
8625,8625,Bold,3,18,Normal,33,200,Reverse
8626,8626,Normal,3,18,Normal,46,200,Reverse
8627,8627,Slinky,3,17,Normal,42,50,Forward
8628,8628,Normal,3,12,Normal,48,200,Forward
8629,8629,Normal,3,18,Normal,40,200,Reverse
8630,8630,Normal,3,16,Normal,31,200,Reverse
8631,8631,Normal,3,19,Normal,17,200,Forward
8632,8632,Normal,3,15,Normal,43,200,Reverse
8633,8633,Normal,3,18,Normal,25,200,Forward
8634,8634,Ribbed,3,15,Normal,9,200,Reverse
8635,8635,Normal,3,17,Normal,41,200,Reverse
8636,8636,Ribbed,3,17,Normal,45,200,Reverse
8637,8637,Slinky,3,12,Normal,29,50,Forward
8638,8638,Ribbed,3,18,Normal,32,200,Reverse
8639,8639,Fuzzy,3,16,Normal,48,1000,Forward
8640,8640,Normal,3,16,Normal,33,200,Forward
8641,8641,Normal,3,14,Normal,33,200,Forward
8642,8642,Normal,3,16,Normal,48,200,Reverse
8643,8643,Normal,3,16,Normal,48,200,Forward
8644,8644,Normal,3,15,Normal,28,200,Forward
8645,8645,Normal,3,13,Normal,8,200,Reverse
8646,8646,Bold,3,18,Normal,45,200,Reverse
8647,8647,Normal,3,18,Normal,18,200,Reverse
8648,8648,Bold,3,13,Normal,26,200,Reverse
8649,8649,Normal,3,17,Normal,31,200,Forward
8650,8650,Normal,3,17,Normal,49,200,Forward
8651,8651,Normal,3,19,Normal,26,200,Forward
8652,8652,Normal,3,12,Normal,21,200,Reverse
8653,8653,Fuzzy,3,12,Normal,45,1000,Forward
8654,8654,Normal,3,13,Normal,49,200,Reverse
8655,8655,Normal,3,13,Normal,45,200,Reverse
8656,8656,Normal,3,19,Normal,31,200,Forward
8657,8657,Normal,3,12,Normal,27,200,Reverse
8658,8658,Normal,3,19,Normal,42,200,Forward
8659,8659,Normal,3,19,Normal,14,200,Reverse
8660,8660,Normal,3,12,Normal,27,200,Reverse
8661,8661,Normal,3,17,Normal,35,200,Reverse
8662,8662,Fuzzy,3,16,Normal,44,1000,Reverse
8663,8663,Normal,3,12,Normal,15,200,Forward
8664,8664,Normal,3,14,Normal,45,200,Reverse
8665,8665,Normal,3,14,Normal,48,200,Reverse
8666,8666,Normal,3,16,Normal,6,200,Forward
8667,8667,Normal,3,15,Normal,45,200,Forward
8668,8668,Normal,3,16,Normal,43,200,Reverse
8669,8669,Normal,3,18,Normal,11,200,Reverse
8670,8670,Normal,3,12,Normal,28,200,Reverse
8671,8671,Normal,3,19,Normal,11,200,Reverse
8672,8672,Ribbed,3,17,Normal,11,200,Forward
8673,8673,Fuzzy,3,14,Normal,15,1000,Forward
8674,8674,Normal,3,14,Normal,24,200,Reverse
8675,8675,Normal,3,14,Normal,28,200,Reverse
8676,8676,Normal,3,13,Normal,46,200,Reverse
8677,8677,Normal,3,15,Normal,34,200,Reverse
8678,8678,Normal,3,14,Normal,19,200,Reverse
8679,8679,Normal,3,15,Normal,38,200,Reverse
8680,8680,Normal,3,12,Normal,17,200,Reverse
8681,8681,Ribbed,3,14,Normal,9,200,Reverse
8682,8682,Normal,3,17,Normal,44,200,Reverse
8683,8683,Normal,3,19,Normal,13,200,Forward
8684,8684,Normal,3,16,Normal,8,200,Forward
8685,8685,Slinky,3,14,Normal,39,50,Reverse
8686,8686,Normal,3,12,Normal,25,200,Reverse
8687,8687,Bold,3,19,Normal,38,200,Reverse
8688,8688,Normal,3,18,Normal,36,200,Reverse
8689,8689,Normal,3,17,Normal,45,200,Reverse
8690,8690,Slinky,3,14,Normal,37,50,Reverse
8691,8691,Normal,3,19,Normal,22,200,Forward
8692,8692,Bold,3,17,Normal,42,200,Reverse
8693,8693,Slinky,3,17,Normal,15,50,Forward
8694,8694,Fuzzy,3,16,Normal,25,1000,Forward
8695,8695,Ribbed,3,15,Normal,44,200,Reverse
8696,8696,Normal,3,13,Normal,48,200,Forward
8697,8697,Slinky,3,18,Normal,13,50,Forward
8698,8698,Normal,3,13,Normal,42,200,Reverse
8699,8699,Slinky,3,18,Normal,15,50,Forward
8700,8700,Normal,3,14,Normal,25,200,Forward
8701,8701,Normal,3,12,Normal,14,200,Forward
8702,8702,Normal,3,17,Normal,43,200,Forward
8703,8703,Fuzzy,3,15,Normal,33,1000,Forward
8704,8704,Pipe,3,19,Normal,35,50,Forward
8705,8705,Fuzzy,3,18,Normal,42,1000,Reverse
8706,8706,Normal,3,13,Normal,25,200,Forward
8707,8707,Normal,3,12,Normal,38,200,Forward
8708,8708,Normal,3,16,Normal,21,200,Forward
8709,8709,Normal,3,14,Normal,13,200,Reverse
8710,8710,Normal,3,17,Normal,30,200,Forward
8711,8711,Bold,3,13,Normal,11,200,Reverse
8712,8712,Normal,3,13,Normal,14,200,Reverse
8713,8713,Fuzzy,3,16,Normal,32,1000,Reverse
8714,8714,Normal,3,18,Normal,37,200,Forward
8715,8715,Normal,3,14,HyperRainbow,0.5,200,Forward
8716,8716,Normal,3,15,Normal,33,200,Forward
8717,8717,Normal,3,14,Normal,10,200,Forward
8718,8718,Normal,3,18,Normal,39,200,Reverse
8719,8719,Bold,3,17,Normal,6,200,Forward
8720,8720,Normal,3,19,Normal,17,200,Forward
8721,8721,Normal,3,15,Normal,13,200,Reverse
8722,8722,Ribbed,3,12,Normal,44,200,Forward
8723,8723,Normal,3,15,Normal,43,200,Forward
8724,8724,Normal,3,18,Normal,41,200,Forward
8725,8725,Normal,3,13,Normal,27,200,Forward
8726,8726,Normal,3,12,Normal,11,200,Forward
8727,8727,Slinky,3,19,Normal,47,50,Reverse
8728,8728,Slinky,3,17,Normal,16,50,Reverse
8729,8729,Slinky,3,13,Normal,46,50,Forward
8730,8730,Bold,3,16,Normal,27,200,Forward
8731,8731,Fuzzy,3,13,Normal,24,1000,Forward
8732,8732,Ribbed,3,16,HyperRainbow,0.5,200,Forward
8733,8733,Fuzzy,3,13,Normal,36,1000,Forward
8734,8734,Normal,3,13,Normal,23,200,Reverse
8735,8735,Normal,3,14,Normal,45,200,Reverse
8736,8736,Normal,3,18,Normal,22,200,Forward
8737,8737,Normal,3,18,Normal,35,200,Reverse
8738,8738,Normal,3,12,Normal,6,200,Reverse
8739,8739,Normal,3,12,Normal,15,200,Reverse
8740,8740,Normal,3,14,Normal,36,200,Forward
8741,8741,Normal,3,19,Normal,18,200,Reverse
8742,8742,Slinky,3,17,Normal,10,50,Reverse
8743,8743,Ribbed,3,13,Normal,43,200,Forward
8744,8744,Normal,3,18,Normal,27,200,Forward
8745,8745,Normal,3,17,Normal,5,200,Reverse
8746,8746,Slinky,3,19,Normal,31,50,Forward
8747,8747,Fuzzy,3,13,Normal,44,1000,Reverse
8748,8748,Slinky,3,13,Normal,45,50,Forward
8749,8749,Normal,3,18,Normal,36,200,Forward
8750,8750,Normal,3,17,Normal,26,200,Forward
8751,8751,Ribbed,3,14,Normal,34,200,Reverse
8752,8752,Normal,3,19,Normal,24,200,Reverse
8753,8753,Fuzzy,3,14,Normal,47,1000,Forward
8754,8754,Normal,3,13,Normal,21,200,Forward
8755,8755,Fuzzy,3,17,Normal,8,1000,Forward
8756,8756,Fuzzy,3,12,Normal,30,1000,Reverse
8757,8757,Normal,3,17,Normal,40,200,Forward
8758,8758,Normal,3,16,Normal,42,200,Forward
8759,8759,Normal,3,12,Normal,21,200,Reverse
8760,8760,Fuzzy,3,19,Normal,32,1000,Forward
8761,8761,Normal,3,16,Normal,9,200,Reverse
8762,8762,Slinky,3,18,Normal,20,50,Reverse
8763,8763,Normal,3,12,Normal,15,200,Forward
8764,8764,Normal,3,14,Normal,22,200,Forward
8765,8765,Bold,3,19,Normal,13,200,Forward
8766,8766,Normal,3,19,HyperRainbow,0.5,200,Forward
8767,8767,Normal,3,14,Normal,15,200,Reverse
8768,8768,Normal,3,15,Normal,48,200,Reverse
8769,8769,Ribbed,3,17,Normal,30,200,Reverse
8770,8770,Normal,3,18,Normal,27,200,Forward
8771,8771,Normal,3,19,Normal,9,200,Reverse
8772,8772,Normal,3,16,Normal,18,200,Reverse
8773,8773,Normal,3,19,Normal,38,200,Forward
8774,8774,Normal,3,17,Normal,26,200,Reverse
8775,8775,Normal,3,12,Normal,45,200,Reverse
8776,8776,Normal,3,16,Normal,9,200,Reverse
8777,8777,Normal,3,15,Normal,19,200,Forward
8778,8778,Slinky,3,15,Normal,18,50,Forward
8779,8779,Normal,3,17,Normal,33,200,Forward
8780,8780,Ribbed,3,15,Normal,43,200,Reverse
8781,8781,Slinky,3,18,Normal,17,50,Forward
8782,8782,Normal,3,14,Normal,49,200,Reverse
8783,8783,Normal,3,15,Normal,33,200,Forward
8784,8784,Normal,3,13,Normal,11,200,Forward
8785,8785,Ribbed,3,19,Normal,26,200,Reverse
8786,8786,Slinky,3,19,Normal,28,50,Forward
8787,8787,Normal,3,15,Normal,33,200,Reverse
8788,8788,Slinky,3,12,Normal,44,50,Reverse
8789,8789,Normal,3,15,Normal,29,200,Forward
8790,8790,Slinky,3,16,Normal,44,50,Reverse
8791,8791,Normal,3,13,Normal,8,200,Reverse
8792,8792,Fuzzy,3,17,Normal,10,1000,Reverse
8793,8793,Normal,3,17,Normal,44,200,Forward
8794,8794,Normal,3,13,Normal,34,200,Reverse
8795,8795,Normal,3,17,Normal,14,200,Reverse
8796,8796,Normal,3,19,Normal,50,200,Forward
8797,8797,Normal,3,14,Normal,35,200,Forward
8798,8798,Normal,3,18,Normal,49,200,Reverse
8799,8799,Fuzzy,3,19,Normal,18,1000,Forward
8800,8800,Fuzzy,3,19,Normal,12,1000,Reverse
8801,8801,Normal,3,17,Normal,19,200,Reverse
8802,8802,Slinky,3,14,Normal,16,50,Reverse
8803,8803,Normal,3,14,Normal,45,200,Reverse
8804,8804,Normal,3,16,Normal,22,200,Reverse
8805,8805,Normal,3,16,HyperRainbow,0.5,200,Forward
8806,8806,Normal,3,13,Normal,45,200,Reverse
8807,8807,Slinky,3,15,Normal,42,50,Reverse
8808,8808,Ribbed,3,17,Normal,9,200,Forward
8809,8809,Normal,3,15,Normal,6,200,Forward
8810,8810,Bold,3,18,Normal,16,200,Reverse
8811,8811,Normal,3,15,Normal,15,200,Forward
8812,8812,Normal,3,15,Normal,23,200,Reverse
8813,8813,Slinky,3,18,Normal,39,50,Reverse
8814,8814,Ribbed,3,12,Normal,13,200,Reverse
8815,8815,Normal,3,15,Normal,14,200,Reverse
8816,8816,Normal,3,17,Normal,6,200,Forward
8817,8817,Slinky,3,12,Normal,7,50,Reverse
8818,8818,Pipe,3,18,Normal,40,50,Reverse
8819,8819,Normal,3,18,Normal,28,200,Forward
8820,8820,Normal,3,19,Normal,35,200,Reverse
8821,8821,Normal,3,16,Normal,43,200,Reverse
8822,8822,Normal,3,14,Normal,9,200,Forward
8823,8823,Normal,3,19,Normal,34,200,Reverse
8824,8824,Normal,3,15,Normal,24,200,Reverse
8825,8825,Normal,3,16,Normal,39,200,Forward
8826,8826,Normal,3,18,Normal,49,200,Reverse
8827,8827,Normal,3,16,Normal,18,200,Forward
8828,8828,Normal,3,13,Normal,14,200,Forward
8829,8829,Fuzzy,3,15,Normal,28,1000,Forward
8830,8830,Normal,3,12,Normal,45,200,Forward
8831,8831,Normal,3,14,Normal,49,200,Forward
8832,8832,Ribbed,3,18,Normal,22,200,Forward
8833,8833,Normal,3,12,Normal,20,200,Forward
8834,8834,Ribbed,3,19,Normal,36,200,Reverse
8835,8835,Slinky,3,15,Normal,44,50,Forward
8836,8836,Normal,3,15,Normal,43,200,Reverse
8837,8837,Ribbed,3,17,Normal,12,200,Reverse
8838,8838,Normal,3,18,Normal,24,200,Forward
8839,8839,Slinky,3,13,Normal,26,50,Forward
8840,8840,Fuzzy,3,18,Normal,28,1000,Reverse
8841,8841,Normal,3,19,Normal,7,200,Forward
8842,8842,Fuzzy,3,15,Normal,36,1000,Forward
8843,8843,Normal,3,20,Normal,48,200,Reverse
8844,8844,Bold,3,16,Normal,16,200,Reverse
8845,8845,Fuzzy,3,17,Normal,23,1000,Reverse
8846,8846,Normal,3,14,Normal,12,200,Forward
8847,8847,Normal,3,19,Normal,46,200,Reverse
8848,8848,Normal,3,15,Normal,29,200,Reverse
8849,8849,Normal,3,15,Normal,11,200,Reverse
8850,8850,Normal,3,15,Normal,25,200,Forward
8851,8851,Ribbed,3,18,Normal,7,200,Reverse
8852,8852,Normal,3,17,Normal,7,200,Forward
8853,8853,Slinky,3,19,Normal,9,50,Reverse
8854,8854,Slinky,3,14,Normal,27,50,Reverse
8855,8855,Slinky,3,18,Normal,33,50,Reverse
8856,8856,Slinky,3,17,Normal,47,50,Reverse
8857,8857,Normal,3,12,Normal,7,200,Reverse
8858,8858,Ribbed,3,19,Normal,28,200,Forward
8859,8859,Slinky,3,19,Normal,48,50,Reverse
8860,8860,Normal,3,18,Normal,36,200,Reverse
8861,8861,Normal,3,15,Normal,11,200,Reverse
8862,8862,Normal,3,16,Normal,48,200,Reverse
8863,8863,Normal,3,19,Normal,21,200,Forward
8864,8864,Normal,3,17,Normal,24,200,Forward
8865,8865,Ribbed,3,18,Normal,27,200,Forward
8866,8866,Normal,3,17,Normal,8,200,Forward
8867,8867,Pipe,3,18,Normal,33,50,Reverse
8868,8868,Normal,4,13,Normal,45,200,Forward
8869,8869,Fuzzy,3,18,Normal,30,1000,Reverse
8870,8870,Normal,3,16,Normal,33,200,Reverse
8871,8871,Ribbed,3,14,Normal,38,200,Forward
8872,8872,Ribbed,3,14,Normal,29,200,Reverse
8873,8873,Fuzzy,3,18,Normal,29,1000,Forward
8874,8874,Fuzzy,3,13,Normal,41,1000,Reverse
8875,8875,Pipe,3,14,Normal,9,50,Forward
8876,8876,Normal,3,14,Normal,33,200,Forward
8877,8877,Normal,3,14,Normal,46,200,Reverse
8878,8878,Ribbed,3,17,Normal,17,200,Reverse
8879,8879,Normal,3,17,Normal,26,200,Reverse
8880,8880,Normal,3,12,Normal,45,200,Forward
8881,8881,Fuzzy,3,19,Normal,12,1000,Reverse
8882,8882,Bold,3,15,Normal,26,200,Forward
8883,8883,Fuzzy,3,19,Normal,44,1000,Reverse
8884,8884,Normal,3,13,Normal,9,200,Reverse
8885,8885,Normal,3,19,Normal,14,200,Reverse
8886,8886,Slinky,3,15,Normal,21,50,Reverse
8887,8887,Normal,3,19,Normal,7,200,Forward
8888,8888,Normal,3,18,Normal,48,200,Forward
8889,8889,Fuzzy,3,14,Normal,12,1000,Reverse
8890,8890,Slinky,3,14,Normal,5,50,Forward
8891,8891,Normal,3,13,Normal,32,200,Forward
8892,8892,Normal,3,15,Normal,9,200,Forward
8893,8893,Bold,3,18,Normal,15,200,Reverse
8894,8894,Fuzzy,3,12,Normal,8,1000,Reverse
8895,8895,Normal,3,15,Normal,10,200,Forward
8896,8896,Fuzzy,3,15,Normal,47,1000,Reverse
8897,8897,Normal,3,15,Normal,34,200,Reverse
8898,8898,Normal,3,19,Normal,16,200,Forward
8899,8899,Normal,3,15,Normal,36,200,Reverse
8900,8900,Fuzzy,3,17,Normal,42,1000,Forward
8901,8901,Normal,3,13,Normal,43,200,Forward
8902,8902,Normal,3,13,Normal,30,200,Reverse
8903,8903,Normal,3,12,Normal,9,200,Reverse
8904,8904,Normal,3,12,Normal,42,200,Forward
8905,8905,Normal,3,14,Normal,9,200,Forward
8906,8906,Normal,3,14,Normal,45,200,Reverse
8907,8907,Normal,3,14,Normal,20,200,Forward
8908,8908,Normal,3,19,Normal,26,200,Reverse
8909,8909,Slinky,3,19,Normal,30,50,Forward
8910,8910,Ribbed,3,13,Normal,28,200,Forward
8911,8911,Normal,3,17,Normal,6,200,Forward
8912,8912,Normal,3,12,Normal,10,200,Reverse
8913,8913,Normal,3,12,Normal,7,200,Reverse
8914,8914,Normal,3,12,Normal,26,200,Forward
8915,8915,Fuzzy,3,15,Normal,11,1000,Forward
8916,8916,Normal,3,16,Normal,47,200,Forward
8917,8917,Fuzzy,3,17,Normal,14,1000,Forward
8918,8918,Normal,3,19,Normal,33,200,Forward
8919,8919,Bold,3,16,Normal,47,200,Reverse
8920,8920,Bold,3,18,Normal,45,200,Reverse
8921,8921,Normal,3,13,Normal,40,200,Reverse
8922,8922,Fuzzy,3,17,Normal,30,1000,Reverse
8923,8923,Slinky,3,12,Normal,12,50,Forward
8924,8924,Normal,3,12,Normal,6,200,Reverse
8925,8925,Normal,3,15,Normal,13,200,Reverse
8926,8926,Normal,3,14,Normal,46,200,Forward
8927,8927,Normal,3,14,Normal,48,200,Forward
8928,8928,Normal,3,19,Normal,36,200,Reverse
8929,8929,Slinky,3,15,Normal,23,50,Forward
8930,8930,Normal,3,14,Normal,40,200,Forward
8931,8931,Normal,3,15,Normal,18,200,Forward
8932,8932,Normal,3,13,Normal,7,200,Reverse
8933,8933,Normal,3,16,Normal,9,200,Forward
8934,8934,Normal,3,15,Normal,5,200,Forward
8935,8935,Slinky,3,17,Normal,23,50,Forward
8936,8936,Ribbed,3,12,Normal,9,200,Reverse
8937,8937,Bold,3,13,Normal,29,200,Forward
8938,8938,Slinky,3,16,Normal,24,50,Forward
8939,8939,Slinky,3,12,Normal,31,50,Reverse
8940,8940,Normal,3,13,Normal,49,200,Reverse
8941,8941,Normal,3,15,Normal,17,200,Reverse
8942,8942,Normal,3,12,Normal,38,200,Forward
8943,8943,Normal,3,17,Normal,10,200,Reverse
8944,8944,Normal,3,13,Normal,23,200,Reverse
8945,8945,Slinky,3,13,Normal,13,50,Reverse
8946,8946,Normal,3,19,Normal,27,200,Forward
8947,8947,Normal,3,12,Normal,44,200,Reverse
8948,8948,Normal,3,15,Normal,16,200,Reverse
8949,8949,Normal,3,16,Normal,36,200,Reverse
8950,8950,Normal,3,12,Normal,17,200,Forward
8951,8951,Normal,3,13,Normal,37,200,Reverse
8952,8952,Fuzzy,3,15,Normal,21,1000,Reverse
8953,8953,Normal,3,14,Normal,44,200,Reverse
8954,8954,Fuzzy,3,18,Normal,41,1000,Reverse
8955,8955,Normal,3,19,Normal,31,200,Reverse
8956,8956,Normal,3,12,Normal,19,200,Reverse
8957,8957,Ribbed,3,16,HyperRainbow,0.5,200,Forward
8958,8958,Normal,3,12,Normal,15,200,Forward
8959,8959,Ribbed,3,19,Normal,47,200,Reverse
8960,8960,Fuzzy,3,19,Normal,42,1000,Forward
8961,8961,Slinky,3,15,Normal,31,50,Reverse
8962,8962,Slinky,3,18,Normal,41,50,Reverse
8963,8963,Normal,3,17,Normal,21,200,Reverse
8964,8964,Ribbed,3,14,Normal,9,200,Reverse
8965,8965,Normal,3,14,Normal,7,200,Forward
8966,8966,Normal,3,16,Normal,5,200,Reverse
8967,8967,Pipe,3,12,Normal,48,50,Reverse
8968,8968,Normal,3,12,Normal,47,200,Forward
8969,8969,Normal,3,16,Normal,10,200,Reverse
8970,8970,Ribbed,3,12,Normal,30,200,Forward
8971,8971,Slinky,3,14,Normal,26,50,Reverse
8972,8972,Normal,3,19,Normal,26,200,Reverse
8973,8973,Slinky,3,13,Normal,41,50,Reverse
8974,8974,Normal,3,19,Normal,16,200,Reverse
8975,8975,Normal,3,16,Normal,22,200,Forward
8976,8976,Pipe,3,17,Normal,46,50,Forward
8977,8977,Slinky,3,12,Normal,10,50,Forward
8978,8978,Normal,3,17,Normal,18,200,Reverse
8979,8979,Normal,3,12,Normal,9,200,Forward
8980,8980,Slinky,3,16,Normal,39,50,Reverse
8981,8981,Bold,3,12,Normal,23,200,Forward
8982,8982,Normal,3,19,Normal,14,200,Reverse
8983,8983,Normal,3,14,Normal,40,200,Reverse
8984,8984,Normal,3,14,Normal,34,200,Forward
8985,8985,Normal,3,16,Normal,10,200,Forward
8986,8986,Normal,3,13,Normal,34,200,Forward
8987,8987,Normal,3,16,Normal,42,200,Reverse
8988,8988,Normal,3,15,Normal,12,200,Reverse
8989,8989,Normal,3,17,Normal,37,200,Reverse
8990,8990,Normal,3,15,Normal,34,200,Forward
8991,8991,Normal,3,16,Normal,7,200,Forward
8992,8992,Normal,3,13,Normal,26,200,Reverse
8993,8993,Fuzzy,3,18,Normal,20,1000,Reverse
8994,8994,Normal,3,15,Normal,43,200,Reverse
8995,8995,Normal,3,14,Normal,21,200,Reverse
8996,8996,Normal,3,15,Normal,19,200,Forward
8997,8997,Normal,3,19,Normal,26,200,Reverse
8998,8998,Bold,3,14,Normal,9,200,Reverse
8999,8999,Normal,3,14,Normal,41,200,Forward
9000,9000,Normal,3,16,Normal,35,200,Forward
9001,9001,Normal,3,12,Normal,34,200,Forward
9002,9002,Normal,3,20,Normal,43,200,Forward
9003,9003,Bold,3,15,Normal,12,200,Reverse
9004,9004,Normal,3,13,Normal,12,200,Forward
9005,9005,Ribbed,3,14,Normal,26,200,Reverse
9006,9006,Ribbed,3,17,Normal,14,200,Reverse
9007,9007,Normal,3,18,Full Spectrum,14,200,Forward
9008,9008,Ribbed,3,12,Normal,34,200,Forward
9009,9009,Normal,3,15,Normal,13,200,Forward
9010,9010,Fuzzy,3,12,Normal,9,1000,Reverse
9011,9011,Normal,3,18,Normal,16,200,Reverse
9012,9012,Ribbed,3,16,Normal,28,200,Forward
9013,9013,Normal,3,17,Normal,46,200,Reverse
9014,9014,Normal,3,12,Normal,11,200,Forward
9015,9015,Slinky,3,14,Normal,34,50,Reverse
9016,9016,Normal,3,17,Normal,22,200,Forward
9017,9017,Slinky,3,16,Normal,25,50,Reverse
9018,9018,Fuzzy,3,14,Normal,12,1000,Forward
9019,9019,Fuzzy,3,12,Normal,32,1000,Forward
9020,9020,Normal,3,17,Normal,44,200,Forward
9021,9021,Normal,3,13,Normal,41,200,Reverse
9022,9022,Normal,3,16,Normal,49,200,Forward
9023,9023,Normal,3,12,Normal,8,200,Forward
9024,9024,Normal,3,16,Normal,28,200,Reverse
9025,9025,Normal,3,13,Normal,49,200,Forward
9026,9026,Normal,3,13,Normal,34,200,Forward
9027,9027,Normal,3,19,Normal,35,200,Reverse
9028,9028,Ribbed,3,12,Normal,8,200,Reverse
9029,9029,Normal,3,12,Normal,22,200,Reverse
9030,9030,Normal,3,18,Normal,5,200,Reverse
9031,9031,Ribbed,3,12,Normal,38,200,Forward
9032,9032,Slinky,3,15,Normal,39,50,Reverse
9033,9033,Normal,3,12,Normal,12,200,Forward
9034,9034,Normal,3,18,Normal,15,200,Forward
9035,9035,Normal,3,16,Normal,19,200,Reverse
9036,9036,Normal,3,19,Normal,21,200,Forward
9037,9037,Normal,3,12,Normal,17,200,Reverse
9038,9038,Bold,3,19,Normal,17,200,Reverse
9039,9039,Normal,3,13,Normal,23,200,Reverse
9040,9040,Normal,3,17,Normal,34,200,Reverse
9041,9041,Normal,3,16,Normal,8,200,Reverse
9042,9042,Normal,3,19,Full Spectrum,15,200,Forward
9043,9043,Normal,3,15,Normal,25,200,Reverse
9044,9044,Normal,3,14,Normal,10,200,Forward
9045,9045,Normal,3,19,Normal,46,200,Reverse
9046,9046,Normal,3,19,Normal,28,200,Reverse
9047,9047,Ribbed,3,14,Normal,30,200,Forward
9048,9048,Normal,3,17,Normal,45,200,Forward
9049,9049,Normal,3,19,Normal,14,200,Forward
9050,9050,Slinky,3,16,Normal,10,50,Forward
9051,9051,Normal,3,12,Normal,6,200,Reverse
9052,9052,Normal,3,19,Normal,34,200,Reverse
9053,9053,Normal,3,17,Normal,21,200,Forward
9054,9054,Normal,3,13,Normal,14,200,Reverse
9055,9055,Fuzzy,3,17,Normal,13,1000,Reverse
9056,9056,Normal,3,16,Normal,6,200,Reverse
9057,9057,Normal,3,14,Normal,35,200,Forward
9058,9058,Slinky,3,19,Normal,40,50,Forward
9059,9059,Ribbed,3,19,Normal,36,200,Forward
9060,9060,Normal,3,19,Normal,28,200,Forward
9061,9061,Normal,3,14,Normal,39,200,Reverse
9062,9062,Ribbed,3,16,Normal,31,200,Reverse
9063,9063,Normal,3,18,Normal,25,200,Reverse
9064,9064,Normal,3,18,Normal,25,200,Forward
9065,9065,Normal,3,13,Normal,18,200,Forward
9066,9066,Normal,3,18,Normal,21,200,Reverse
9067,9067,Fuzzy,3,18,Normal,24,1000,Reverse
9068,9068,Normal,3,19,Normal,45,200,Forward
9069,9069,Slinky,3,15,Normal,35,50,Reverse
9070,9070,Ribbed,3,18,Normal,39,200,Forward
9071,9071,Slinky,3,16,Normal,9,50,Reverse
9072,9072,Slinky,3,13,Normal,16,50,Forward
9073,9073,Bold,3,15,Normal,14,200,Reverse
9074,9074,Normal,3,13,Normal,15,200,Reverse
9075,9075,Slinky,3,12,Normal,24,50,Forward
